xml,section,pathTemplate,kind,value,count,examplePath,candidateValues
resources/wmdr10_xml_examples/20220511_0-404-0-63707.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),text,-0.714732 35.3833 2156.0,1,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),-0.714732 35.3833 2156.0
resources/wmdr10_xml_examples/20220511_0-404-0-63707.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation/GeospatialLocation/geopositioningMethod/@href,attribute,http://codes.wmo.int/wmdr/GeopositioningMethod/gps,1,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation/GeospatialLocation/geopositioningMethod/@href,gps | http://codes.wmo.int/wmdr/GeopositioningMethod/gps
resources/wmdr10_xml_examples/20220511_0-404-0-63707.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/topographyBathymetry/TopographyBathymetry/localTopography/@href,attribute,http://codes.wmo.int/wmdr/LocalTopography/unknown,1,/WIGOSMetadataRecord/facility/ObservingFacility/topographyBathymetry/TopographyBathymetry/localTopography/@href,http://codes.wmo.int/wmdr/LocalTopography/unknown | unknown
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,contact,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/electronicMailAddress[]/CharacterString/text(),text,https://oscar.wmo.int/surface/#/feedback,1,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/electronicMailAddress[2]/CharacterString/text(),/feedback | feedback | https://oscar.wmo.int/surface/#/feedback
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,contact,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeList,attribute,http://www.isotc211.org/2005/resources/Codelist/gmxCodelists.xml#CI_RoleCode,1,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeList,CI_RoleCode | gmxCodelists.xml#CI_RoleCode | gmxcodelists.xml#ci_rolecode | http://www.isotc211.org/2005/resources/Codelist/gmxCodelists.xml#CI_RoleCode
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,contact,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeListValue,attribute,custodian,1,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeListValue,custodian
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/processing/Processing/aggregationPeriod/text(),text,PT1M,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[6]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/processing/Processing/aggregationPeriod/text(),PT1M
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/reporting/Reporting/referenceTimeSource/@href,attribute,http://codes.wmo.int/wmdr/ReferenceTime/timeServer,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[6]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/reporting/Reporting/referenceTimeSource/@href,http://codes.wmo.int/wmdr/ReferenceTime/timeServer | timeServer | timeserver
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/sampling/Sampling/samplingStrategy/@href,attribute,http://codes.wmo.int/wmdr/SamplingStrategy/continuous,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[6]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/sampling/Sampling/samplingStrategy/@href,continuous | http://codes.wmo.int/wmdr/SamplingStrategy/continuous
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[]/GeospatialLocation/geoLocation/Point/pos/text(),text,40.634 22.956 60.0,1,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[1]/GeospatialLocation/geoLocation/Point/pos/text(),40.634 22.956 60.0
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[]/GeospatialLocation/geoLocation/Point/pos/text(),text,40.517 22.967 60.0,1,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[2]/GeospatialLocation/geoLocation/Point/pos/text(),40.517 22.967 60.0
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[]/GeospatialLocation/geopositioningMethod/@href,attribute,http://codes.wmo.int/wmdr/GeopositioningMethod/gps,1,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[1]/GeospatialLocation/geopositioningMethod/@href,gps | http://codes.wmo.int/wmdr/GeopositioningMethod/gps
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[]/GeospatialLocation/geopositioningMethod/@href,attribute,http://codes.wmo.int/wmdr/GeopositioningMethod/map,1,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation[2]/GeospatialLocation/geopositioningMethod/@href,http://codes.wmo.int/wmdr/GeopositioningMethod/map | map
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/responsibleParty[]/ResponsibleParty/responsibleParty/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/deliveryPoint/CharacterString/text(),text,"Section of Meteorology of Environment
Division of Climatology
HNMS
14 El. Venizeloy Str.
Hellinikon",1,/WIGOSMetadataRecord/facility/ObservingFacility/responsibleParty[2]/ResponsibleParty/responsibleParty/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/deliveryPoint/CharacterString/text(),"Section of Meteorology of Environment
Division of Climatology
HNMS
14 El. Venizeloy Str.
Hellinikon"
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/responsibleParty[]/ResponsibleParty/responsibleParty/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/deliveryPoint/CharacterString/text(),text,"Aristotle University of Thessaloniki
Laboratory of Atmospheric Phsyics
Box 149",1,/WIGOSMetadataRecord/facility/ObservingFacility/responsibleParty[3]/ResponsibleParty/responsibleParty/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/deliveryPoint/CharacterString/text(),"Aristotle University of Thessaloniki
Laboratory of Atmospheric Phsyics
Box 149"
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,observation,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/distributor/MD_Distributor/distributorContact/CI_ResponsibleParty/organisationName/CharacterString/text(),text,WOUDC,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[1]/ObservingCapability/observation/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/distributor/MD_Distributor/distributorContact/CI_ResponsibleParty/organisationName/CharacterString/text(),WOUDC
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,observation,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/distributor/MD_Distributor/distributorContact/CI_ResponsibleParty/organisationName/CharacterString/text(),text,WRDC,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[6]/ObservingCapability/observation/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/distributor/MD_Distributor/distributorContact/CI_ResponsibleParty/organisationName/CharacterString/text(),WRDC
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,observation,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine/CI_OnlineResource/description/CharacterString/text(),text,Archive,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[6]/ObservingCapability/observation/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine/CI_OnlineResource/description/CharacterString/text(),Archive
resources/wmdr10_xml_examples/20241211_0-20008-0-THE.xml,observation,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine/CI_OnlineResource/linkage/URL/text(),text,http://wrdc.mgo.rssi.ru,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[6]/ObservingCapability/observation/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine/CI_OnlineResource/linkage/URL/text(),http://wrdc.mgo.rssi.ru | wrdc.mgo.rssi.ru
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,contact,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/electronicMailAddress[]/CharacterString/text(),text,https://oscar.wmo.int/surface/#/feedback,1,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/electronicMailAddress[2]/CharacterString/text(),/feedback | feedback | https://oscar.wmo.int/surface/#/feedback
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,contact,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeList,attribute,http://www.isotc211.org/2005/resources/Codelist/gmxCodelists.xml#CI_RoleCode,1,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeList,CI_RoleCode | gmxCodelists.xml#CI_RoleCode | gmxcodelists.xml#ci_rolecode | http://www.isotc211.org/2005/resources/Codelist/gmxCodelists.xml#CI_RoleCode
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,contact,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeListValue,attribute,custodian,1,/WIGOSMetadataRecord/headerInformation/Header/recordOwner/CI_ResponsibleParty/role/CI_RoleCode/@codeListValue,custodian
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/configuration/text(),text,Unheated PM10 inlet,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[4]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/configuration/text(),Unheated PM10 inlet
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/processing/Processing/aggregationPeriod/text(),text,PT1M,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[4]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/processing/Processing/aggregationPeriod/text(),PT1M
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/schedule/Schedule/diurnalBaseTime/text(),text,00:00:00Z,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[5]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/schedule/Schedule/diurnalBaseTime/text(),00:00:00Z
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/deployedEquipment/Equipment/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),text,-1.33888 36.8653 1650.0,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[3]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/deployedEquipment/Equipment/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),-1.33888 36.8653 1650.0
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/instrumentOperatingStatus/InstrumentOperatingStatus/validPeriod/TimePeriod/beginPosition/text(),text,2010-06-10T00:00:00Z,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[3]/ObservingCapability/observation/OM_Observation/procedure/Process/deployment/Deployment/instrumentOperatingStatus/InstrumentOperatingStatus/validPeriod/TimePeriod/beginPosition/text(),2010-06-10 | 2010-06-10T00:00:00Z
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/procedure/Process/deployment/Deployment/applicationArea/@href,attribute,http://codes.wmo.int/wmdr/ApplicationArea/atmosphericCompositionMonitoring,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[1]/ObservingCapability/observation[2]/OM_Observation/procedure/Process/deployment/Deployment/applicationArea/@href,atmosphericCompositionMonitoring | atmosphericcompositionmonitoring | http://codes.wmo.int/wmdr/ApplicationArea/atmosphericCompositionMonitoring
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/procedure/Process/deployment/Deployment/applicationArea[]/@href,attribute,http://codes.wmo.int/wmdr/ApplicationArea/atmosphericCompositionForecasting,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[2]/ObservingCapability/observation[4]/OM_Observation/procedure/Process/deployment/Deployment/applicationArea[1]/@href,atmosphericCompositionForecasting | atmosphericcompositionforecasting | http://codes.wmo.int/wmdr/ApplicationArea/atmosphericCompositionForecasting
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/procedure/Process/deployment/Deployment/applicationArea[]/@href,attribute,http://codes.wmo.int/wmdr/ApplicationArea/atmosphericCompositionMonitoring,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[2]/ObservingCapability/observation[4]/OM_Observation/procedure/Process/deployment/Deployment/applicationArea[2]/@href,atmosphericCompositionMonitoring | atmosphericcompositionmonitoring | http://codes.wmo.int/wmdr/ApplicationArea/atmosphericCompositionMonitoring
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/reporting/Reporting/dataFormat/@href,attribute,http://codes.wmo.int/wmdr/DataFormat/ascii,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[1]/ObservingCapability/observation[3]/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/reporting/Reporting/dataFormat/@href,ascii | http://codes.wmo.int/wmdr/DataFormat/ascii
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/reporting/Reporting/numberOfObservationsInReportingInterval/text(),text,1,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[2]/ObservingCapability/observation[4]/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/reporting/Reporting/numberOfObservationsInReportingInterval/text(),1
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/reporting/Reporting/timeStampMeaning/@href,attribute,http://codes.wmo.int/wmdr/TimeStampMeaning/end,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[2]/ObservingCapability/observation[4]/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/reporting/Reporting/timeStampMeaning/@href,end | http://codes.wmo.int/wmdr/TimeStampMeaning/end
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/sampling/Sampling/samplingProcedure/@href,attribute,http://codes.wmo.int/wmdr/SamplingProcedure/inapplicable,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[2]/ObservingCapability/observation[4]/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/sampling/Sampling/samplingProcedure/@href,http://codes.wmo.int/wmdr/SamplingProcedure/inapplicable | inapplicable
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/sampling/Sampling/samplingTimePeriod/text(),text,PT10M,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[2]/ObservingCapability/observation[4]/OM_Observation/procedure/Process/deployment/Deployment/dataGeneration/DataGeneration/sampling/Sampling/samplingTimePeriod/text(),PT10M
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/procedure/Process/deployment/Deployment/heightAboveLocalReferenceSurface/@uom,attribute,m,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[1]/ObservingCapability/observation[1]/OM_Observation/procedure/Process/deployment/Deployment/heightAboveLocalReferenceSurface/@uom,m
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,deployment,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/procedure/Process/deployment/Deployment/heightAboveLocalReferenceSurface/text(),text,4.0,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[1]/ObservingCapability/observation[1]/OM_Observation/procedure/Process/deployment/Deployment/heightAboveLocalReferenceSurface/text(),4.0
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/description/Description/description/text(),text,"The  station is located at 01° 18'S  36° 45' E at an altitude of 1795m and is within the compound of the Kenya Meteorological Department headquarters at Dagoretti Corner, Nairobi.",1,/WIGOSMetadataRecord/facility/ObservingFacility/description/Description/description/text(),"The  station is located at 01° 18'S  36° 45' E at an altitude of 1795m and is within the compound of the Kenya Meteorological Department headquarters at Dagoretti Corner, Nairobi."
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/facilitySet/@href,attribute,http://codes.wmo.int/wmdr/Nairobi Dagoretti Corner,1,/WIGOSMetadataRecord/facility/ObservingFacility/facilitySet/@href,Nairobi Dagoretti Corner | http://codes.wmo.int/wmdr/Nairobi Dagoretti Corner | nairobi dagoretti corner
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),text,-1.30169 36.75919 1795.0,1,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation/GeospatialLocation/geoLocation/Point/pos/text(),-1.30169 36.75919 1795.0
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation/GeospatialLocation/geopositioningMethod/@href,attribute,http://codes.wmo.int/wmdr/GeopositioningMethod/gps,1,/WIGOSMetadataRecord/facility/ObservingFacility/geospatialLocation/GeospatialLocation/geopositioningMethod/@href,gps | http://codes.wmo.int/wmdr/GeopositioningMethod/gps
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/programAffiliation[]/ProgramAffiliation/reportingStatus[]/ReportingStatus/validPeriod/TimePeriod/beginPosition/text(),text,2010-06-11T00:00:00Z,1,/WIGOSMetadataRecord/facility/ObservingFacility/programAffiliation[3]/ProgramAffiliation/reportingStatus[1]/ReportingStatus/validPeriod/TimePeriod/beginPosition/text(),2010-06-11 | 2010-06-11T00:00:00Z
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/programAffiliation[]/ProgramAffiliation/reportingStatus[]/ReportingStatus/validPeriod/TimePeriod/endPosition/text(),text,2010-06-10T00:00:00Z,1,/WIGOSMetadataRecord/facility/ObservingFacility/programAffiliation[3]/ProgramAffiliation/reportingStatus[2]/ReportingStatus/validPeriod/TimePeriod/endPosition/text(),2010-06-10 | 2010-06-10T00:00:00Z
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/responsibleParty[]/ResponsibleParty/responsibleParty/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/deliveryPoint/CharacterString/text(),text,"Federal Department of Home Affairs FDHA Federal Office of Meteorology and Climatology MeteoSwiss Measurements and Data
Operation Center 1 (OPC 1)
P.O. Box 257",1,/WIGOSMetadataRecord/facility/ObservingFacility/responsibleParty[3]/ResponsibleParty/responsibleParty/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/deliveryPoint/CharacterString/text(),"Federal Department of Home Affairs FDHA Federal Office of Meteorology and Climatology MeteoSwiss Measurements and Data
Operation Center 1 (OPC 1)
P.O. Box 257"
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/responsibleParty[]/ResponsibleParty/responsibleParty/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/deliveryPoint/CharacterString/text(),text,"Kenya Meteorological Department
Dagoretti Corner
P.O. Box 30259",1,/WIGOSMetadataRecord/facility/ObservingFacility/responsibleParty[7]/ResponsibleParty/responsibleParty/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/deliveryPoint/CharacterString/text(),"Kenya Meteorological Department
Dagoretti Corner
P.O. Box 30259"
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,facility,/WIGOSMetadataRecord/facility/ObservingFacility/responsibleParty[]/ResponsibleParty/responsibleParty/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/deliveryPoint/CharacterString/text(),text,"Kenya Meteorological Department
30259
Nairobi 
Kenya",1,/WIGOSMetadataRecord/facility/ObservingFacility/responsibleParty[9]/ResponsibleParty/responsibleParty/CI_ResponsibleParty/contactInfo/CI_Contact/address/CI_Address/deliveryPoint/CharacterString/text(),"Kenya Meteorological Department
30259
Nairobi 
Kenya"
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,observation,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/metadata/MD_Metadata/contact/CI_ResponsibleParty/organisationName/CharacterString/text(),text,NASA Goddard Space Flight Center,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[3]/ObservingCapability/observation/OM_Observation/metadata/MD_Metadata/contact/CI_ResponsibleParty/organisationName/CharacterString/text(),NASA Goddard Space Flight Center
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,observation,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/distributor/MD_Distributor/distributorContact/CI_ResponsibleParty/organisationName/CharacterString/text(),text,WRDC,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[5]/ObservingCapability/observation/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/distributor/MD_Distributor/distributorContact/CI_ResponsibleParty/organisationName/CharacterString/text(),WRDC
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,observation,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine/CI_OnlineResource/linkage/URL/text(),text,https://aeronet.gsfc.nasa.gov/cgi-bin/data_display_aod_v3?site=Nairobi&nachal=2&level=1,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[3]/ObservingCapability/observation/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine/CI_OnlineResource/linkage/URL/text(),data_display_aod_v3?site=Nairobi&nachal=2&level=1 | data_display_aod_v3?site=nairobi&nachal=2&level=1 | https://aeronet.gsfc.nasa.gov/cgi-bin/data_display_aod_v3?site=Nairobi&nachal=2&level=1
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,observation,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine/CI_OnlineResource/linkage/URL/text(),text,http://wrdc.mgo.rssi.ru,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[5]/ObservingCapability/observation/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine/CI_OnlineResource/linkage/URL/text(),http://wrdc.mgo.rssi.ru | wrdc.mgo.rssi.ru
resources/wmdr10_xml_examples/20250504_0-20008-0-NRB.xml,observation,/WIGOSMetadataRecord/facility/ObservingFacility/observation[]/ObservingCapability/observation[]/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine[]/CI_OnlineResource/linkage/URL/text(),text,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn175/dobson/1984/19840801.Dobson.Beck.018.U_Nairobi.csv,1,/WIGOSMetadataRecord/facility/ObservingFacility/observation[1]/ObservingCapability/observation[3]/OM_Observation/result/ResultSet/distributionInfo/MD_Distribution/transferOptions/MD_DigitalTransferOptions/onLine[1]/CI_OnlineResource/linkage/URL/text(),19840801.Dobson.Beck.018.U_Nairobi.csv | 19840801.dobson.beck.018.u_nairobi.csv | https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn175/dobson/1984/19840801.Dobson.Beck.018.U_Nairobi.csv
